ORF	term
YER125W	ribosomes and translation
YER125W	ribosomes and translation
YER126C	ribosomes and translation
YER126C	ribosomes and translation
YER127W	ribosomes and translation
YER127W	ribosomes and translation
YER131W	ribosomes and translation
YER131W	ribosomes and translation
YER131W	ribosomes and translation
YER131W	ribosomes and translation
YER133W	ribosomes and translation
YER153C	ribosomes and translation
YER153C	ribosomes and translation
YER153C	ribosomes and translation
YER154W	ribosomes and translation
YER165W	ribosomes and translation
YER165W	ribosomes and translation
YER165W	ribosomes and translation
YER168C	ribosomes and translation
YER176W	ribosomes and translation
YFL001W	ribosomes and translation
YFL002C	ribosomes and translation
YFL002C	ribosomes and translation
YFL002C	ribosomes and translation
YFL022C	ribosomes and translation
YFL023W	ribosomes and translation
YFL023W	ribosomes and translation
YFL034C-A	ribosomes and translation
YFL034C-A	ribosomes and translation
YFL034C-A	ribosomes and translation
YFR001W	ribosomes and translation
YFR001W	ribosomes and translation
YFR001W	ribosomes and translation
YFR002W	ribosomes and translation
YFR009W	ribosomes and translation
YFR009W	ribosomes and translation
YFR009W	ribosomes and translation
YFR031C-A	ribosomes and translation
YFR031C-A	ribosomes and translation
YFR031C-A	ribosomes and translation
YFR032C-A	ribosomes and translation
YFR032C-A	ribosomes and translation
YFR032C-A	ribosomes and translation
YFR044C	ribosomes and translation
YFR049W	ribosomes and translation
YFR049W	ribosomes and translation
YFR049W	ribosomes and translation
YGL014W	ribosomes and translation
YGL029W	ribosomes and translation
YGL030W	ribosomes and translation
YGL030W	ribosomes and translation
YGL030W	ribosomes and translation
YGL030W	ribosomes and translation
YGL031C	ribosomes and translation
YGL031C	ribosomes and translation
YGL031C	ribosomes and translation
YGL049C	ribosomes and translation
YGL049C	ribosomes and translation
YGL050W	ribosomes and translation
YGL063W	ribosomes and translation
YGL064C	ribosomes and translation
YGL064C	ribosomes and translation
YGL064C	ribosomes and translation
YGL064C	ribosomes and translation
YGL068W	ribosomes and translation
YGL068W	ribosomes and translation
YGL068W	ribosomes and translation
YGL076C	ribosomes and translation
YGL076C	ribosomes and translation
YGL076C	ribosomes and translation
YGL076C	ribosomes and translation
YGL076C	ribosomes and translation
YGL078C	ribosomes and translation
YGL078C	ribosomes and translation
YGL091C	ribosomes and translation
YGL097W	ribosomes and translation
YGL099W	ribosomes and translation
YGL099W	ribosomes and translation
YGL099W	ribosomes and translation
YGL099W	ribosomes and translation
YGL103W	ribosomes and translation
YGL103W	ribosomes and translation
YGL103W	ribosomes and translation
YGL105W	ribosomes and translation
YGL107C	ribosomes and translation
YGL111W	ribosomes and translation
YGL120C	ribosomes and translation
YGL120C	ribosomes and translation
YGL120C	ribosomes and translation
YGL122C	ribosomes and translation
YGL123W	ribosomes and translation
YGL123W	ribosomes and translation
YGL123W	ribosomes and translation
YGL123W	ribosomes and translation
YGL123W	ribosomes and translation
YGL129C	ribosomes and translation
YGL129C	ribosomes and translation
YGL129C	ribosomes and translation
YGL130W	ribosomes and translation
YGL135W	ribosomes and translation
YGL135W	ribosomes and translation
YGL135W	ribosomes and translation
YGL136C	ribosomes and translation
YGL143C	ribosomes and translation
YGL143C	ribosomes and translation
YGL147C	ribosomes and translation
YGL147C	ribosomes and translation
YGL147C	ribosomes and translation
YGL160W	ribosomes and translation
YGL169W	ribosomes and translation
YGL169W	ribosomes and translation
YGL169W	ribosomes and translation
YGL171W	ribosomes and translation
YGL171W	ribosomes and translation
YGL172W	ribosomes and translation
YGL173C	ribosomes and translation
YGL173C	ribosomes and translation
YGL178W	ribosomes and translation
YGL178W	ribosomes and translation
YGL189C	ribosomes and translation
YGL189C	ribosomes and translation
YGL189C	ribosomes and translation
YGL189C	ribosomes and translation
YGL195W	ribosomes and translation
YGL195W	ribosomes and translation
YGL195W	ribosomes and translation
YGL211W	ribosomes and translation
YGL222C	ribosomes and translation
YGL232W	ribosomes and translation
YGL236C	ribosomes and translation
YGL243W	ribosomes and translation
YGL244W	ribosomes and translation
YGL245W	ribosomes and translation
YGL246C	ribosomes and translation
YGL246C	ribosomes and translation
YGR024C	ribosomes and translation
YGR027C	ribosomes and translation
YGR027C	ribosomes and translation
YGR027C	ribosomes and translation
YGR030C	ribosomes and translation
YGR030C	ribosomes and translation
YGR030C	ribosomes and translation
YGR030C	ribosomes and translation
YGR034W	ribosomes and translation
YGR034W	ribosomes and translation
YGR034W	ribosomes and translation
YGR054W	ribosomes and translation
YGR054W	ribosomes and translation
YGR054W	ribosomes and translation
YGR063C	ribosomes and translation
YGR076C	ribosomes and translation
YGR076C	ribosomes and translation
YGR076C	ribosomes and translation
YGR081C	ribosomes and translation
YGR081C	ribosomes and translation
YGR081C	ribosomes and translation
YGR081C	ribosomes and translation
YGR083C	ribosomes and translation
YGR083C	ribosomes and translation
YGR083C	ribosomes and translation
YGR084C	ribosomes and translation
YGR084C	ribosomes and translation
YGR084C	ribosomes and translation
YGR085C	ribosomes and translation
YGR085C	ribosomes and translation
YGR085C	ribosomes and translation
YGR085C	ribosomes and translation
YGR085C	ribosomes and translation
YGR090W	ribosomes and translation
YGR090W	ribosomes and translation
YGR094W	ribosomes and translation
YGR095C	ribosomes and translation
YGR095C	ribosomes and translation
YGR103W	ribosomes and translation
YGR103W	ribosomes and translation
YGR103W	ribosomes and translation
YGR118W	ribosomes and translation
YGR118W	ribosomes and translation
YGR118W	ribosomes and translation
YGR118W	ribosomes and translation
YGR118W	ribosomes and translation
YGR118W	ribosomes and translation
YGR128C	ribosomes and translation
YGR128C	ribosomes and translation
YGR145W	ribosomes and translation
YGR145W	ribosomes and translation
YGR148C	ribosomes and translation
YGR148C	ribosomes and translation
YGR148C	ribosomes and translation
YGR150C	ribosomes and translation
YGR156W	ribosomes and translation
YGR158C	ribosomes and translation
YGR158C	ribosomes and translation
YGR159C	ribosomes and translation
YGR159C	ribosomes and translation
YGR159C	ribosomes and translation
YGR162W	ribosomes and translation
YGR162W	ribosomes and translation
YGR162W	ribosomes and translation
YGR165W	ribosomes and translation
YGR165W	ribosomes and translation
YGR165W	ribosomes and translation
YGR169C	ribosomes and translation
YGR171C	ribosomes and translation
YGR173W	ribosomes and translation
YGR178C	ribosomes and translation
YGR185C	ribosomes and translation
YGR195W	ribosomes and translation
YGR195W	ribosomes and translation
YGR198W	ribosomes and translation
YGR200C	ribosomes and translation
YGR214W	ribosomes and translation
YGR214W	ribosomes and translation
YGR214W	ribosomes and translation
YGR214W	ribosomes and translation
YGR214W	ribosomes and translation
YGR214W	ribosomes and translation
YGR215W	ribosomes and translation
YGR215W	ribosomes and translation
YGR215W	ribosomes and translation
YGR218W	ribosomes and translation
YGR220C	ribosomes and translation
YGR220C	ribosomes and translation
YGR220C	ribosomes and translation
YGR222W	ribosomes and translation
YGR222W	ribosomes and translation
YGR242W	ribosomes and translation
YGR245C	ribosomes and translation
YGR245C	ribosomes and translation
YGR251W	ribosomes and translation
YGR251W	ribosomes and translation
YGR264C	ribosomes and translation
YGR271C-A	ribosomes and translation
YGR271C-A	ribosomes and translation
YGR271W	ribosomes and translation
YGR271W	ribosomes and translation
YGR271W	ribosomes and translation
YGR276C	ribosomes and translation
YGR276C	ribosomes and translation
YGR280C	ribosomes and translation
YGR283C	ribosomes and translation
YGR285C	ribosomes and translation
YGR285C	ribosomes and translation
YGR285C	ribosomes and translation
YGR285C	ribosomes and translation
YGR285C	ribosomes and translation
YGR287C	ribosomes and translation
YHL001W	ribosomes and translation
YHL001W	ribosomes and translation
YHL001W	ribosomes and translation
YHL004W	ribosomes and translation
YHL004W	ribosomes and translation
YHL004W	ribosomes and translation
YHL013C	ribosomes and translation
YHL015W	ribosomes and translation
YHL015W	ribosomes and translation
YHL015W	ribosomes and translation
YHL015W	ribosomes and translation
YHL015W	ribosomes and translation
YHL025W	ribosomes and translation
YHL025W	ribosomes and translation
YHL033C	ribosomes and translation
YHL033C	ribosomes and translation
YHL033C	ribosomes and translation
YHL033C	ribosomes and translation
YHL033C	ribosomes and translation
YHL034C	ribosomes and translation
YHL035C	ribosomes and translation
YHR003C	ribosomes and translation
YHR010W	ribosomes and translation
YHR010W	ribosomes and translation
YHR010W	ribosomes and translation
YHR011W	ribosomes and translation
YHR011W	ribosomes and translation
YHR013C	ribosomes and translation
YHR019C	ribosomes and translation
YHR020W	ribosomes and translation
YHR020W	ribosomes and translation
YHR021C	ribosomes and translation
YHR021C	ribosomes and translation
YHR021C	ribosomes and translation
YHR021C	ribosomes and translation
YHR021C	ribosomes and translation
YHR021C	ribosomes and translation
YHR034C	ribosomes and translation
YHR038W	ribosomes and translation
YHR038W	ribosomes and translation
YHR062C	ribosomes and translation
YHR062C	ribosomes and translation
YHR062C	ribosomes and translation
YHR064C	ribosomes and translation
YHR064C	ribosomes and translation
YHR064C	ribosomes and translation
YHR064C	ribosomes and translation
YHR065C	ribosomes and translation
YHR065C	ribosomes and translation
YHR066W	ribosomes and translation
YHR066W	ribosomes and translation
YHR066W	ribosomes and translation
YHR066W	ribosomes and translation
YHR069C	ribosomes and translation
YHR069C	ribosomes and translation
YHR070W	ribosomes and translation
YHR072W-A	ribosomes and translation
YHR075C	ribosomes and translation
YHR075C	ribosomes and translation
YHR075C	ribosomes and translation
YHR080C	ribosomes and translation
YHR081W	ribosomes and translation
YHR081W	ribosomes and translation
YHR085W	ribosomes and translation
YHR085W	ribosomes and translation
YHR085W	ribosomes and translation
YHR088W	ribosomes and translation
YHR088W	ribosomes and translation
YHR088W	ribosomes and translation
YHR088W	ribosomes and translation
YHR088W	ribosomes and translation
YHR091C	ribosomes and translation
YHR091C	ribosomes and translation
YHR111W	ribosomes and translation
YHR113W	ribosomes and translation
YHR121W	ribosomes and translation
YHR141C	ribosomes and translation
YHR141C	ribosomes and translation
YHR141C	ribosomes and translation
YHR147C	ribosomes and translation
YHR147C	ribosomes and translation
YHR147C	ribosomes and translation
YHR148W	ribosomes and translation
YHR148W	ribosomes and translation
YHR168W	ribosomes and translation
YHR169W	ribosomes and translation
YHR169W	ribosomes and translation
YHR170W	ribosomes and translation
YHR170W	ribosomes and translation
YHR187W	ribosomes and translation
YHR189W	ribosomes and translation
YHR196W	ribosomes and translation
YHR196W	ribosomes and translation
YHR197W	ribosomes and translation
YHR197W	ribosomes and translation
YHR197W	ribosomes and translation
YHR197W	ribosomes and translation
YHR203C	ribosomes and translation
YHR203C	ribosomes and translation
YHR203C	ribosomes and translation
YIL003W	ribosomes and translation
YIL008W	ribosomes and translation
YIL016W	ribosomes and translation
YIL018W	ribosomes and translation
YIL018W	ribosomes and translation
YIL018W	ribosomes and translation
YIL019W	ribosomes and translation
YIL019W	ribosomes and translation
YIL051C	ribosomes and translation
YIL052C	ribosomes and translation
YIL052C	ribosomes and translation
YIL052C	ribosomes and translation
YIL063C	ribosomes and translation
YIL069C	ribosomes and translation
YIL069C	ribosomes and translation
YIL069C	ribosomes and translation
YIL069C	ribosomes and translation
YIL069C	ribosomes and translation
YIL070C	ribosomes and translation
YIL070C	ribosomes and translation
YIL078W	ribosomes and translation
YIL091C	ribosomes and translation
YIL091C	ribosomes and translation
YIL091C	ribosomes and translation
YIL093C	ribosomes and translation
YIL093C	ribosomes and translation
YIL093C	ribosomes and translation
YIL096C	ribosomes and translation
YIL115C	ribosomes and translation
YIL133C	ribosomes and translation
YIL133C	ribosomes and translation
YIL133C	ribosomes and translation
YIL137C	ribosomes and translation
YIL137C	ribosomes and translation
YIL137C	ribosomes and translation
YIL148W	ribosomes and translation
YIL148W	ribosomes and translation
YIL148W	ribosomes and translation
YIL148W	ribosomes and translation
YIL148W	ribosomes and translation
YIL148W	ribosomes and translation
YIR003W	ribosomes and translation
YIR012W	ribosomes and translation
YIR012W	ribosomes and translation
YIR012W	ribosomes and translation
YIR015W	ribosomes and translation
YIR015W	ribosomes and translation
YIR026C	ribosomes and translation
YIR026C	ribosomes and translation
YJL006C	ribosomes and translation
YJL006C	ribosomes and translation
YJL010C	ribosomes and translation
YJL010C	ribosomes and translation
YJL010C	ribosomes and translation
YJL028W	ribosomes and translation
YJL033W	ribosomes and translation
YJL035C	ribosomes and translation
YJL041W	ribosomes and translation
YJL050W	ribosomes and translation
YJL050W	ribosomes and translation
YJL061W	ribosomes and translation
YJL062W-A	ribosomes and translation
YJL062W-A	ribosomes and translation
YJL063C	ribosomes and translation
YJL063C	ribosomes and translation
YJL063C	ribosomes and translation
YJL069C	ribosomes and translation
YJL069C	ribosomes and translation
YJL087C	ribosomes and translation
YJL087C	ribosomes and translation
YJL096W	ribosomes and translation
YJL096W	ribosomes and translation
YJL096W	ribosomes and translation
YJL098W	ribosomes and translation
YJL102W	ribosomes and translation
YJL109C	ribosomes and translation
YJL109C	ribosomes and translation
YJL118W	ribosomes and translation
YJL122W	ribosomes and translation
YJL122W	ribosomes and translation
YJL123C	ribosomes and translation
YJL125C	ribosomes and translation
YJL131C	ribosomes and translation
YJL131C	ribosomes and translation
YJL131C	ribosomes and translation
YJL136C	ribosomes and translation
YJL136C	ribosomes and translation
YJL136C	ribosomes and translation
YJL136C	ribosomes and translation
YJL136C	ribosomes and translation
YJL138C	ribosomes and translation
YJL138C	ribosomes and translation
YJL138C	ribosomes and translation
YJL138C	ribosomes and translation
YJL140W	ribosomes and translation
YJL140W	ribosomes and translation
YJL177W	ribosomes and translation
YJL177W	ribosomes and translation
YJL177W	ribosomes and translation
YJL177W	ribosomes and translation
YJL177W	ribosomes and translation
YJL189W	ribosomes and translation
YJL189W	ribosomes and translation
YJL189W	ribosomes and translation
YJL190C	ribosomes and translation
YJL190C	ribosomes and translation
YJL190C	ribosomes and translation
YJL191W	ribosomes and translation
YJL191W	ribosomes and translation
YJL191W	ribosomes and translation
YJL191W	ribosomes and translation
YJL191W	ribosomes and translation
YJL191W	ribosomes and translation
YJL191W	ribosomes and translation
YJL207C	ribosomes and translation
YJL213W	ribosomes and translation
YJR002W	ribosomes and translation
YJR002W	ribosomes and translation
YJR007W	ribosomes and translation
YJR007W	ribosomes and translation
YJR007W	ribosomes and translation
YJR014W	ribosomes and translation
YJR042W	ribosomes and translation
YJR047C	ribosomes and translation
YJR047C	ribosomes and translation
YJR047C	ribosomes and translation
YJR047C	ribosomes and translation
YJR055W	ribosomes and translation
YJR055W	ribosomes and translation
YJR066W	ribosomes and translation
YJR067C	ribosomes and translation
YJR067C	ribosomes and translation
YJR094W-A	ribosomes and translation
YJR094W-A	ribosomes and translation
YJR094W-A	ribosomes and translation
YJR101W	ribosomes and translation
YJR101W	ribosomes and translation
YJR101W	ribosomes and translation
YJR113C	ribosomes and translation
YJR113C	ribosomes and translation
YJR113C	ribosomes and translation
YJR123W	ribosomes and translation
YJR123W	ribosomes and translation
YJR123W	ribosomes and translation
YJR123W	ribosomes and translation
YJR123W	ribosomes and translation
YJR145C	ribosomes and translation
YJR145C	ribosomes and translation
YJR145C	ribosomes and translation
YKL003C	ribosomes and translation
YKL003C	ribosomes and translation
YKL003C	ribosomes and translation
YKL006W	ribosomes and translation
YKL006W	ribosomes and translation
YKL006W	ribosomes and translation
YKL009W	ribosomes and translation
YKL009W	ribosomes and translation
YKL009W	ribosomes and translation
YKL009W	ribosomes and translation
YKL014C	ribosomes and translation
YKL014C	ribosomes and translation
YKL018W	ribosomes and translation
YKL021C	ribosomes and translation
YKL021C	ribosomes and translation
YKL021C	ribosomes and translation
YKL027W	ribosomes and translation
YKL056C	ribosomes and translation
YKL056C	ribosomes and translation
YKL057C	ribosomes and translation
YKL065C	ribosomes and translation
YKL078W	ribosomes and translation
YKL078W	ribosomes and translation
YKL081W	ribosomes and translation
YKL081W	ribosomes and translation
YKL081W	ribosomes and translation
YKL082C	ribosomes and translation
YKL082C	ribosomes and translation
YKL082C	ribosomes and translation
YKL099C	ribosomes and translation
YKL099C	ribosomes and translation
YKL110C	ribosomes and translation
YKL138C	ribosomes and translation
YKL138C	ribosomes and translation
YKL138C	ribosomes and translation
YKL139W	ribosomes and translation
YKL139W	ribosomes and translation
YKL139W	ribosomes and translation
YKL143W	ribosomes and translation
YKL143W	ribosomes and translation
YKL155C	ribosomes and translation
YKL155C	ribosomes and translation
YKL155C	ribosomes and translation
YKL156W	ribosomes and translation
YKL156W	ribosomes and translation
YKL156W	ribosomes and translation
YKL156W	ribosomes and translation
YKL156W	ribosomes and translation
YKL156W	ribosomes and translation
YKL167C	ribosomes and translation
YKL167C	ribosomes and translation
YKL167C	ribosomes and translation
YKL170W	ribosomes and translation
YKL170W	ribosomes and translation
YKL170W	ribosomes and translation
YKL172W	ribosomes and translation
YKL180W	ribosomes and translation
YKL180W	ribosomes and translation
YKL180W	ribosomes and translation
YKL180W	ribosomes and translation
YKL180W	ribosomes and translation
YKL186C	ribosomes and translation
YKL194C	ribosomes and translation
YKL194C	ribosomes and translation
YKL204W	ribosomes and translation
YKL222C	ribosomes and translation
YKR002W	ribosomes and translation
YKR006C	ribosomes and translation
YKR006C	ribosomes and translation
YKR006C	ribosomes and translation
YKR024C	ribosomes and translation
YKR024C	ribosomes and translation
YKR026C	ribosomes and translation
YKR026C	ribosomes and translation
YKR026C	ribosomes and translation
YKR028W	ribosomes and translation
YKR038C	ribosomes and translation
YKR056W	ribosomes and translation
YKR057W	ribosomes and translation
YKR057W	ribosomes and translation
YKR057W	ribosomes and translation
YKR057W	ribosomes and translation
YKR057W	ribosomes and translation
YKR059W	ribosomes and translation
YKR059W	ribosomes and translation
YKR060W	ribosomes and translation
YKR060W	ribosomes and translation
YKR060W	ribosomes and translation
YKR063C	ribosomes and translation
YKR063C	ribosomes and translation
YKR079C	ribosomes and translation
YKR081C	ribosomes and translation
YKR081C	ribosomes and translation
YKR081C	ribosomes and translation
YKR081C	ribosomes and translation
YKR084C	ribosomes and translation
YKR085C	ribosomes and translation
YKR085C	ribosomes and translation
YKR085C	ribosomes and translation
YKR092C	ribosomes and translation
YKR094C	ribosomes and translation
YKR094C	ribosomes and translation
YKR094C	ribosomes and translation
YKR094C	ribosomes and translation
YKR094C	ribosomes and translation
YKR094C	ribosomes and translation
YKR096W	ribosomes and translation
YLL008W	ribosomes and translation
YLL008W	ribosomes and translation
YLL008W	ribosomes and translation
YLL011W	ribosomes and translation
YLL011W	ribosomes and translation
YLL018C	ribosomes and translation
YLL023C	ribosomes and translation
YLL032C	ribosomes and translation
YLL034C	ribosomes and translation
YLL034C	ribosomes and translation
YLL035W	ribosomes and translation
YLL035W	ribosomes and translation
YLL045C	ribosomes and translation
YLL045C	ribosomes and translation
YLL045C	ribosomes and translation
YLL045C	ribosomes and translation
YLL045C	ribosomes and translation
YLR002C	ribosomes and translation
YLR009W	ribosomes and translation
YLR022C	ribosomes and translation
YLR029C	ribosomes and translation
YLR029C	ribosomes and translation
YLR029C	ribosomes and translation
YLR048W	ribosomes and translation
YLR048W	ribosomes and translation
YLR048W	ribosomes and translation
YLR048W	ribosomes and translation
YLR048W	ribosomes and translation
YLR048W	ribosomes and translation
YLR051C	ribosomes and translation
YLR051C	ribosomes and translation
YLR059C	ribosomes and translation
YLR060W	ribosomes and translation
YLR061W	ribosomes and translation
YLR061W	ribosomes and translation
YLR061W	ribosomes and translation
YLR063W	ribosomes and translation
YLR067C	ribosomes and translation
YLR067C	ribosomes and translation
YLR067C	ribosomes and translation
YLR068W	ribosomes and translation
YLR068W	ribosomes and translation
YLR069C	ribosomes and translation
YLR069C	ribosomes and translation
YLR069C	ribosomes and translation
YLR074C	ribosomes and translation
YLR075W	ribosomes and translation
YLR075W	ribosomes and translation
YLR075W	ribosomes and translation
YLR075W	ribosomes and translation
YLR075W	ribosomes and translation
YLR105C	ribosomes and translation
YLR106C	ribosomes and translation
YLR106C	ribosomes and translation
YLR106C	ribosomes and translation
YLR107W	ribosomes and translation
YLR129W	ribosomes and translation
YLR129W	ribosomes and translation
YLR139C	ribosomes and translation
YLR145W	ribosomes and translation
YLR145W	ribosomes and translation
YLR150W	ribosomes and translation
YLR150W	ribosomes and translation
YLR150W	ribosomes and translation
YLR165C	ribosomes and translation
YLR167W	ribosomes and translation
YLR167W	ribosomes and translation
YLR167W	ribosomes and translation
YLR167W	ribosomes and translation
YLR167W	ribosomes and translation
YLR167W	ribosomes and translation
YLR175W	ribosomes and translation
YLR175W	ribosomes and translation
YLR185W	ribosomes and translation
YLR185W	ribosomes and translation
YLR185W	ribosomes and translation
YLR185W	ribosomes and translation
YLR185W	ribosomes and translation
YLR186W	ribosomes and translation
YLR186W	ribosomes and translation
YLR192C	ribosomes and translation
YLR192C	ribosomes and translation
YLR192C	ribosomes and translation
YLR192C	ribosomes and translation
YLR196W	ribosomes and translation
YLR197W	ribosomes and translation
YLR203C	ribosomes and translation
YLR203C	ribosomes and translation
YLR212C	ribosomes and translation
YLR212C	ribosomes and translation
YLR215C	ribosomes and translation
YLR215C	ribosomes and translation
YLR221C	ribosomes and translation
YLR221C	ribosomes and translation
YLR222C	ribosomes and translation
YLR222C	ribosomes and translation
YLR244C	ribosomes and translation
YLR249W	ribosomes and translation
YLR249W	ribosomes and translation
YLR249W	ribosomes and translation
YLR262C-A	ribosomes and translation
YLR264W	ribosomes and translation
YLR264W	ribosomes and translation
YLR264W	ribosomes and translation
YLR276C	ribosomes and translation
YLR276C	ribosomes and translation
YLR277C	ribosomes and translation
YLR287C-A	ribosomes and translation
YLR287C-A	ribosomes and translation
YLR287C-A	ribosomes and translation
YLR289W	ribosomes and translation
YLR289W	ribosomes and translation
YLR291C	ribosomes and translation
YLR291C	ribosomes and translation
YLR291C	ribosomes and translation
YLR293C	ribosomes and translation
YLR312W-A	ribosomes and translation
YLR312W-A	ribosomes and translation
YLR312W-A	ribosomes and translation
YLR316C	ribosomes and translation
YLR323C	ribosomes and translation
YLR325C	ribosomes and translation
YLR325C	ribosomes and translation
YLR325C	ribosomes and translation
YLR327C	ribosomes and translation
YLR333C	ribosomes and translation
YLR333C	ribosomes and translation
YLR333C	ribosomes and translation
YLR336C	ribosomes and translation
YLR340W	ribosomes and translation
YLR340W	ribosomes and translation
YLR340W	ribosomes and translation
YLR340W	ribosomes and translation
YLR340W	ribosomes and translation
YLR340W	ribosomes and translation
YLR344W	ribosomes and translation
YLR344W	ribosomes and translation
YLR344W	ribosomes and translation
YLR367W	ribosomes and translation
YLR367W	ribosomes and translation
YLR367W	ribosomes and translation
YLR382C	ribosomes and translation
YLR382C	ribosomes and translation
YLR384C	ribosomes and translation
YLR387C	ribosomes and translation
YLR387C	ribosomes and translation
YLR388W	ribosomes and translation
YLR388W	ribosomes and translation
YLR388W	ribosomes and translation
YLR397C	ribosomes and translation
YLR401C	ribosomes and translation
YLR405W	ribosomes and translation
YLR406C	ribosomes and translation
YLR406C	ribosomes and translation
YLR406C	ribosomes and translation
YLR406C	ribosomes and translation
YLR406C	ribosomes and translation
YLR409C	ribosomes and translation
YLR409C	ribosomes and translation
YLR430W	ribosomes and translation
YLR430W	ribosomes and translation
YLR430W	ribosomes and translation
YLR435W	ribosomes and translation
YLR435W	ribosomes and translation
YLR439W	ribosomes and translation
YLR439W	ribosomes and translation
YLR439W	ribosomes and translation
YLR441C	ribosomes and translation
YLR441C	ribosomes and translation
YLR441C	ribosomes and translation
YLR441C	ribosomes and translation
YLR441C	ribosomes and translation
YLR448W	ribosomes and translation
YLR448W	ribosomes and translation
YLR448W	ribosomes and translation
YLR448W	ribosomes and translation
YLR448W	ribosomes and translation
YML005W	ribosomes and translation
YML009C	ribosomes and translation
YML009C	ribosomes and translation
YML009C	ribosomes and translation
YML010W	ribosomes and translation
YML010W	ribosomes and translation
YML014W	ribosomes and translation
YML014W	ribosomes and translation
YML014W	ribosomes and translation
YML024W	ribosomes and translation
YML024W	ribosomes and translation
YML024W	ribosomes and translation
YML024W	ribosomes and translation
YML024W	ribosomes and translation
YML025C	ribosomes and translation
YML025C	ribosomes and translation
YML025C	ribosomes and translation
YML026C	ribosomes and translation
YML026C	ribosomes and translation
YML026C	ribosomes and translation
YML026C	ribosomes and translation
YML026C	ribosomes and translation
YML063W	ribosomes and translation
YML063W	ribosomes and translation
YML063W	ribosomes and translation
YML063W	ribosomes and translation
YML063W	ribosomes and translation
YML068W	ribosomes and translation
YML073C	ribosomes and translation
YML073C	ribosomes and translation
YML073C	ribosomes and translation
YML073C	ribosomes and translation
YML073C	ribosomes and translation
YML080W	ribosomes and translation
YML091C	ribosomes and translation
YML091C	ribosomes and translation
YML093W	ribosomes and translation
YML093W	ribosomes and translation
YML107C	ribosomes and translation
YML112W	ribosomes and translation
YML112W	ribosomes and translation
YML129C	ribosomes and translation
YML129C	ribosomes and translation
YMR012W	ribosomes and translation
YMR012W	ribosomes and translation
YMR012W	ribosomes and translation
YMR014W	ribosomes and translation
YMR014W	ribosomes and translation
YMR023C	ribosomes and translation
YMR024W	ribosomes and translation
YMR024W	ribosomes and translation
YMR024W	ribosomes and translation
YMR040W	ribosomes and translation
YMR047C	ribosomes and translation
YMR049C	ribosomes and translation
YMR049C	ribosomes and translation
YMR049C	ribosomes and translation
YMR059W	ribosomes and translation
YMR064W	ribosomes and translation
YMR080C	ribosomes and translation
YMR086W	ribosomes and translation
YMR087W	ribosomes and translation
YMR093W	ribosomes and translation
YMR093W	ribosomes and translation
YMR097C	ribosomes and translation
YMR114C	ribosomes and translation
YMR116C	ribosomes and translation
YMR116C	ribosomes and translation
YMR116C	ribosomes and translation
YMR121C	ribosomes and translation
YMR121C	ribosomes and translation
YMR121C	ribosomes and translation
YMR128W	ribosomes and translation
YMR128W	ribosomes and translation
YMR142C	ribosomes and translation
YMR142C	ribosomes and translation
YMR142C	ribosomes and translation
YMR143W	ribosomes and translation
YMR143W	ribosomes and translation
YMR143W	ribosomes and translation
YMR143W	ribosomes and translation
YMR143W	ribosomes and translation
YMR146C	ribosomes and translation
YMR146C	ribosomes and translation
YMR146C	ribosomes and translation
YMR158W	ribosomes and translation
YMR158W	ribosomes and translation
YMR158W	ribosomes and translation
YMR188C	ribosomes and translation
YMR188C	ribosomes and translation
YMR188C	ribosomes and translation
YMR193W	ribosomes and translation
YMR193W	ribosomes and translation
YMR193W	ribosomes and translation
YMR194W	ribosomes and translation
YMR194W	ribosomes and translation
YMR194W	ribosomes and translation
YMR225C	ribosomes and translation
YMR225C	ribosomes and translation
YMR225C	ribosomes and translation
YMR226C	ribosomes and translation
YMR229C	ribosomes and translation
YMR229C	ribosomes and translation
YMR229C	ribosomes and translation
YMR229C	ribosomes and translation
YMR229C	ribosomes and translation
YMR230W	ribosomes and translation
YMR230W	ribosomes and translation
YMR230W	ribosomes and translation
YMR235C	ribosomes and translation
YMR237W	ribosomes and translation
YMR239C	ribosomes and translation
YMR239C	ribosomes and translation
YMR242C	ribosomes and translation
YMR242C	ribosomes and translation
YMR242C	ribosomes and translation
YMR247C	ribosomes and translation
YMR247C	ribosomes and translation
YMR247C	ribosomes and translation
YMR257C	ribosomes and translation
YMR257C	ribosomes and translation
YMR259C	ribosomes and translation
YMR260C	ribosomes and translation
YMR260C	ribosomes and translation
YMR260C	ribosomes and translation
YMR269W	ribosomes and translation
YMR269W	ribosomes and translation
YMR282C	ribosomes and translation
YMR282C	ribosomes and translation
YMR283C	ribosomes and translation
YMR285C	ribosomes and translation
YMR285C	ribosomes and translation
YMR286W	ribosomes and translation
YMR286W	ribosomes and translation
YMR286W	ribosomes and translation
YMR290C	ribosomes and translation
YMR290C	ribosomes and translation
YMR290C	ribosomes and translation
YMR295C	ribosomes and translation
YMR309C	ribosomes and translation
YMR309C	ribosomes and translation
YMR312W	ribosomes and translation
YNL001W	ribosomes and translation
YNL002C	ribosomes and translation
YNL002C	ribosomes and translation
YNL002C	ribosomes and translation
YNL005C	ribosomes and translation
YNL005C	ribosomes and translation
YNL005C	ribosomes and translation
YNL007C	ribosomes and translation
YNL007C	ribosomes and translation
YNL014W	ribosomes and translation
YNL014W	ribosomes and translation
