cluster	ORF	gene_name
chromatin organization_GO_15_1	YOL017W	ESC8
chromatin organization_GO_15_1	YOR023C	AHC1
chromatin organization_GO_15_1	YOR191W	ULS1
chromatin organization_GO_15_1	YPL184C	MRN1
chromatin organization_GO_15_1	YPR023C	EAF3
chromatin organization_GO_30_4	YBR009C	HHF1
chromatin organization_GO_30_4	YBR010W	HHT1
chromatin organization_GO_30_4	YBR195C	MSI1
chromatin organization_GO_30_4	YBR278W	DPB3
chromatin organization_GO_30_4	YCL010C	SGF29
chromatin organization_GO_30_4	YCL061C	MRC1
chromatin organization_GO_30_4	YDL002C	NHP10
chromatin organization_GO_30_4	YDL091C	UBX3
chromatin organization_GO_30_4	YDR005C	MAF1
chromatin organization_GO_30_4	YDR191W	HST4
chromatin organization_GO_30_4	YDR225W	HTA1
chromatin organization_GO_30_4	YDR440W	DOT1
chromatin organization_GO_30_4	YER164W	CHD1
chromatin organization_GO_30_4	YFL013C	IES1
chromatin organization_GO_30_4	YFR036W	CDC26
chromatin organization_GO_30_4	YGL066W	SGF73
chromatin organization_GO_30_4	YGL252C	RTG2
chromatin organization_GO_30_4	YML102W	CAC2
chromatin organization_GO_30_4	YMR179W	SPT21
chromatin organization_GO_30_4	YMR223W	UBP8
chromatin organization_GO_30_4	YMR273C	ZDS1
chromatin organization_GO_30_4	YMR307W	GAS1
chromatin organization_GO_30_4	YNL030W	HHF2
chromatin organization_GO_30_4	YNL031C	HHT2
chromatin organization_GO_30_4	YNL135C	FPR1
chromatin organization_GO_30_4	YNL206C	RTT106
chromatin organization_GO_30_4	YOL006C	TOP1
chromatin organization_GO_30_4	YOL090W	MSH2
chromatin organization_GO_30_4	YOR025W	HST3
chromatin organization_GO_30_4	YPL047W	SGF11
chromatin organization_GO_30_4	YPR018W	RLF2
chromatin organization_GO_30_3	YAL011W	SWC3
chromatin organization_GO_30_3	YAL019W	FUN30
chromatin organization_GO_30_3	YBR231C	SWC5
chromatin organization_GO_30_3	YBR245C	ISW1
chromatin organization_GO_30_3	YBR275C	RIF1
chromatin organization_GO_30_3	YCR082W	AHC2
chromatin organization_GO_30_3	YDR155C	CPR1
chromatin organization_GO_30_3	YDR334W	SWR1
chromatin organization_GO_30_3	YDR485C	VPS72
chromatin organization_GO_30_3	YER030W	CHZ1
chromatin organization_GO_30_3	YER051W	JHD1
chromatin organization_GO_30_3	YER174C	GRX4
chromatin organization_GO_30_3	YGL131C	SNT2
chromatin organization_GO_30_3	YIR033W	MGA2
chromatin organization_GO_30_3	YJL168C	SET2
chromatin organization_GO_30_3	YJR060W	CBF1
chromatin organization_GO_30_3	YJR082C	EAF6
chromatin organization_GO_30_3	YJR119C	JHD2
chromatin organization_GO_30_3	YKR019C	IRS4
chromatin organization_GO_30_3	YKR101W	SIR1
chromatin organization_GO_30_3	YLR085C	ARP6
chromatin organization_GO_30_3	YLR095C	IOC2
chromatin organization_GO_30_3	YML041C	VPS71
chromatin organization_GO_30_3	YML121W	GTR1
chromatin organization_GO_30_3	YMR022W	UBC7
chromatin organization_GO_30_3	YMR075W	RCO1
chromatin organization_GO_30_3	YNL107W	YAF9
chromatin organization_GO_30_3	YOL012C	HTZ1
chromatin organization_GO_30_3	YOL017W	ESC8
chromatin organization_GO_30_3	YOR023C	AHC1
chromatin organization_GO_30_3	YOR191W	ULS1
chromatin organization_GO_30_3	YPL184C	MRN1
chromatin organization_GO_30_3	YPR023C	EAF3
chromatin organization_GO_30_2	YAL051W	OAF1
chromatin organization_GO_30_2	YAR002W	NUP60
chromatin organization_GO_30_2	YBL079W	NUP170
chromatin organization_GO_30_2	YBL088C	TEL1
chromatin organization_GO_30_2	YBR289W	SNF5
chromatin organization_GO_30_2	YCR077C	PAT1
chromatin organization_GO_30_2	YDR096W	GIS1
chromatin organization_GO_30_2	YDR266C	HEL2
chromatin organization_GO_30_2	YDR359C	EAF1
chromatin organization_GO_30_2	YDR363W-A	SEM1
chromatin organization_GO_30_2	YDR439W	LRS4
chromatin organization_GO_30_2	YDR448W	ADA2
chromatin organization_GO_30_2	YER088C	DOT6
chromatin organization_GO_30_2	YER120W	SCS2
chromatin organization_GO_30_2	YFR013W	IOC3
chromatin organization_GO_30_2	YGL014W	PUF4
chromatin organization_GO_30_2	YGR252W	GCN5
chromatin organization_GO_30_2	YGR275W	RTT102
chromatin organization_GO_30_2	YHL025W	SNF6
chromatin organization_GO_30_2	YHR207C	SET5
chromatin organization_GO_30_2	YIL112W	HOS4
chromatin organization_GO_30_2	YIL131C	FKH1
chromatin organization_GO_30_2	YIR018W	YAP5
chromatin organization_GO_30_2	YJL176C	SWI3
chromatin organization_GO_30_2	YJR035W	RAD26
chromatin organization_GO_30_2	YKL020C	SPT23
chromatin organization_GO_30_2	YKR010C	TOF2
chromatin organization_GO_30_2	YKR042W	UTH1
chromatin organization_GO_30_2	YKR048C	NAP1
chromatin organization_GO_30_2	YKR082W	NUP133
chromatin organization_GO_30_2	YKR095W	MLP1
chromatin organization_GO_30_2	YLR102C	APC9
chromatin organization_GO_30_2	YMR080C	NAM7
chromatin organization_GO_30_2	YMR106C	YKU80
chromatin organization_GO_30_2	YMR219W	ESC1
chromatin organization_GO_30_2	YMR284W	YKU70
chromatin organization_GO_30_2	YNL246W	VPS75
chromatin organization_GO_30_2	YPL001W	HAT1
chromatin organization_GO_30_2	YPL116W	HOS3
chromatin organization_GO_30_2	YPL127C	HHO1
chromatin organization_GO_30_2	YPR052C	NHP6A
chromatin organization_GO_30_2	YPR068C	HOS1
chromatin organization_GO_30_1	YAL013W	DEP1
chromatin organization_GO_30_1	YAR003W	SWD1
chromatin organization_GO_30_1	YBL008W	HIR1
chromatin organization_GO_30_1	YBL052C	SAS3
chromatin organization_GO_30_1	YBR095C	RXT2
chromatin organization_GO_30_1	YBR103W	SIF2
chromatin organization_GO_30_1	YBR175W	SWD3
chromatin organization_GO_30_1	YBR215W	HPC2
chromatin organization_GO_30_1	YCR033W	SNT1
chromatin organization_GO_30_1	YDL070W	BDF2
chromatin organization_GO_30_1	YDL074C	BRE1
chromatin organization_GO_30_1	YDR121W	DPB4
chromatin organization_GO_30_1	YDR176W	NGG1
chromatin organization_GO_30_1	YDR181C	SAS4
chromatin organization_GO_30_1	YDR207C	UME6
chromatin organization_GO_30_1	YDR310C	SUM1
chromatin organization_GO_30_1	YDR363W	ESC2
chromatin organization_GO_30_1	YDR392W	SPT3
chromatin organization_GO_30_1	YDR469W	SDC1
chromatin organization_GO_30_1	YEL056W	HAT2
chromatin organization_GO_30_1	YER161C	SPT2
chromatin organization_GO_30_1	YGL058W	RAD6
chromatin organization_GO_30_1	YGL133W	ITC1
chromatin organization_GO_30_1	YGL163C	RAD54
chromatin organization_GO_30_1	YGL194C	HOS2
chromatin organization_GO_30_1	YGL244W	RTF1
chromatin organization_GO_30_1	YGR056W	RSC1
chromatin organization_GO_30_1	YGR270W	YTA7
chromatin organization_GO_30_1	YIL084C	SDS3
chromatin organization_GO_30_1	YJL115W	ASF1
chromatin organization_GO_30_1	YJR140C	HIR3
chromatin organization_GO_30_1	YKL160W	ELF1
chromatin organization_GO_30_1	YKR029C	SET3
chromatin organization_GO_30_1	YLL002W	RTT109
chromatin organization_GO_30_1	YLR015W	BRE2
chromatin organization_GO_30_1	YLR055C	SPT8
chromatin organization_GO_30_1	YLR418C	CDC73
chromatin organization_GO_30_1	YMR127C	SAS2
chromatin organization_GO_30_1	YMR247C	RKR1
chromatin organization_GO_30_1	YMR263W	SAP30
chromatin organization_GO_30_1	YNL021W	HDA1
chromatin organization_GO_30_1	YNL068C	FKH2
chromatin organization_GO_30_1	YNL097C	PHO23
chromatin organization_GO_30_1	YNL136W	EAF7
chromatin organization_GO_30_1	YNL330C	RPD3
chromatin organization_GO_30_1	YOL004W	SIN3
chromatin organization_GO_30_1	YOL068C	HST1
chromatin organization_GO_30_1	YOR038C	HIR2
chromatin organization_GO_30_1	YOR064C	YNG1
chromatin organization_GO_30_1	YOR080W	DIA2
chromatin organization_GO_30_1	YOR123C	LEO1
chromatin organization_GO_30_1	YOR209C	NPT1
chromatin organization_GO_30_1	YOR213C	SAS5
chromatin organization_GO_30_1	YOR304W	ISW2
chromatin organization_GO_30_1	YPL055C	LGE1
chromatin organization_GO_30_1	YPL138C	SPP1
chromatin organization_GO_30_1	YPL139C	UME1
chromatin organization_GO_30_1	YPL181W	CTI6
chromatin organization_GO_30_1	YPL254W	HFI1
chromatin organization_GO_30_1	YPR031W	NTO1
cellular amino acid metabolic process_GO_15_1	YCR053W	THR4
cellular amino acid metabolic process_GO_15_1	YDR173C	ARG82
cellular amino acid metabolic process_GO_15_1	YDR421W	ARO80
cellular amino acid metabolic process_GO_15_1	YER052C	HOM3
cellular amino acid metabolic process_GO_15_1	YFL018C	LPD1
cellular amino acid metabolic process_GO_15_1	YGL105W	ARC1
cellular amino acid metabolic process_GO_15_1	YGL196W	DSD1
cellular amino acid metabolic process_GO_15_1	YGR019W	UGA1
cellular amino acid metabolic process_GO_15_1	YGR208W	SER2
cellular amino acid metabolic process_GO_15_1	YHR025W	THR1
cellular amino acid metabolic process_GO_15_1	YJR139C	HOM6
cellular amino acid metabolic process_GO_15_1	YKL211C	TRP3
cellular amino acid metabolic process_GO_15_1	YLR089C	ALT1
cellular amino acid metabolic process_GO_15_1	YNL037C	IDH1
cellular amino acid metabolic process_GO_15_1	YNL135C	FPR1
cellular amino acid metabolic process_GO_15_1	YOR184W	SER1
DNA replication_GO_15_2	YBR278W	DPB3
DNA replication_GO_15_2	YCL061C	MRC1
DNA replication_GO_15_2	YDR069C	DOA4
DNA replication_GO_15_2	YDR121W	DPB4
DNA replication_GO_15_2	YDR310C	SUM1
DNA replication_GO_15_2	YGL168W	HUR1
DNA replication_GO_15_2	YJL047C	RTT101
DNA replication_GO_15_2	YJL168C	SET2
DNA replication_GO_15_2	YJR043C	POL32
DNA replication_GO_15_2	YKL113C	RAD27
DNA replication_GO_15_2	YMR048W	CSM3
DNA replication_GO_15_2	YMR075W	RCO1
DNA replication_GO_15_2	YMR078C	CTF18
DNA replication_GO_15_2	YMR190C	SGS1
DNA replication_GO_15_2	YNL273W	TOF1
DNA replication_GO_15_2	YOR080W	DIA2
DNA replication_GO_15_2	YOR144C	ELG1
DNA replication_GO_15_2	YPR023C	EAF3
DNA replication_GO_15_2	YPR120C	CLB5
DNA replication_GO_15_2	YPR135W	CTF4
DNA replication_GO_15_2	YPR164W	MMS1
DNA replication_GO_15_1	YAL013W	DEP1
DNA replication_GO_15_1	YBR057C	MUM2
DNA replication_GO_15_1	YBR228W	SLX1
DNA replication_GO_15_1	YBR275C	RIF1
DNA replication_GO_15_1	YCR028C-A	RIM1
DNA replication_GO_15_1	YDL074C	BRE1
DNA replication_GO_15_1	YDR279W	RNH202
DNA replication_GO_15_1	YER129W	SAK1
DNA replication_GO_15_1	YFL036W	RPO41
DNA replication_GO_15_1	YGR109C	CLB6
DNA replication_GO_15_1	YHR031C	RRM3
DNA replication_GO_15_1	YLR113W	HOG1
DNA replication_GO_15_1	YLR135W	SLX4
DNA replication_GO_15_1	YLR154C	RNH203
DNA replication_GO_15_1	YNL068C	FKH2
DNA replication_GO_15_1	YNL072W	RNH201
DNA replication_GO_15_1	YNL218W	MGS1
DNA replication_GO_15_1	YNL330C	RPD3
DNA replication_GO_15_1	YOL004W	SIN3
DNA replication_GO_15_1	YOL090W	MSH2
DNA replication_GO_15_1	YOR330C	MIP1
DNA replication_GO_15_1	YPL055C	LGE1
DNA replication_GO_15_1	YPL181W	CTI6
DNA replication_GO_30_1	YAL013W	DEP1
DNA replication_GO_30_1	YBR057C	MUM2
DNA replication_GO_30_1	YBR228W	SLX1
DNA replication_GO_30_1	YBR275C	RIF1
DNA replication_GO_30_1	YBR278W	DPB3
DNA replication_GO_30_1	YCL061C	MRC1
DNA replication_GO_30_1	YCR028C-A	RIM1
DNA replication_GO_30_1	YDL074C	BRE1
DNA replication_GO_30_1	YDR069C	DOA4
DNA replication_GO_30_1	YDR121W	DPB4
DNA replication_GO_30_1	YDR279W	RNH202
DNA replication_GO_30_1	YDR310C	SUM1
DNA replication_GO_30_1	YER129W	SAK1
DNA replication_GO_30_1	YFL036W	RPO41
DNA replication_GO_30_1	YGL168W	HUR1
DNA replication_GO_30_1	YGR109C	CLB6
DNA replication_GO_30_1	YHR031C	RRM3
DNA replication_GO_30_1	YJL047C	RTT101
DNA replication_GO_30_1	YJL168C	SET2
DNA replication_GO_30_1	YJR043C	POL32
DNA replication_GO_30_1	YKL113C	RAD27
DNA replication_GO_30_1	YLR113W	HOG1
DNA replication_GO_30_1	YLR135W	SLX4
DNA replication_GO_30_1	YLR154C	RNH203
DNA replication_GO_30_1	YMR048W	CSM3
DNA replication_GO_30_1	YMR075W	RCO1
DNA replication_GO_30_1	YMR078C	CTF18
DNA replication_GO_30_1	YMR190C	SGS1
DNA replication_GO_30_1	YNL068C	FKH2
DNA replication_GO_30_1	YNL072W	RNH201
DNA replication_GO_30_1	YNL218W	MGS1
DNA replication_GO_30_1	YNL273W	TOF1
DNA replication_GO_30_1	YNL330C	RPD3
DNA replication_GO_30_1	YOL004W	SIN3
DNA replication_GO_30_1	YOL090W	MSH2
DNA replication_GO_30_1	YOR080W	DIA2
DNA replication_GO_30_1	YOR144C	ELG1
DNA replication_GO_30_1	YOR330C	MIP1
DNA replication_GO_30_1	YPL055C	LGE1
DNA replication_GO_30_1	YPL181W	CTI6
DNA replication_GO_30_1	YPR023C	EAF3
DNA replication_GO_30_1	YPR120C	CLB5
DNA replication_GO_30_1	YPR135W	CTF4
DNA replication_GO_30_1	YPR164W	MMS1
carbohydrate metabolic process_GO_15_2	YBR126C	TPS1
carbohydrate metabolic process_GO_15_2	YCR036W	RBK1
carbohydrate metabolic process_GO_15_2	YDR009W	GAL3
carbohydrate metabolic process_GO_15_2	YDR099W	BMH2
carbohydrate metabolic process_GO_15_2	YDR420W	HKR1
carbohydrate metabolic process_GO_15_2	YER177W	BMH1
carbohydrate metabolic process_GO_15_2	YFR053C	HXK1
carbohydrate metabolic process_GO_15_2	YGL253W	HXK2
carbohydrate metabolic process_GO_15_2	YML100W	TSL1
carbohydrate metabolic process_GO_15_2	YNL199C	GCR2
carbohydrate metabolic process_GO_15_2	YOL032W	OPI10
carbohydrate metabolic process_GO_15_2	YOL116W	MSN1
carbohydrate metabolic process_GO_15_2	YOR178C	GAC1
carbohydrate metabolic process_GO_15_2	YOR344C	TYE7
carbohydrate metabolic process_GO_15_2	YPL248C	GAL4
carbohydrate metabolic process_GO_15_1	YAL013W	DEP1
carbohydrate metabolic process_GO_15_1	YBL058W	SHP1
carbohydrate metabolic process_GO_15_1	YBL061C	SKT5
carbohydrate metabolic process_GO_15_1	YBR023C	CHS3
carbohydrate metabolic process_GO_15_1	YBR058C	UBP14
carbohydrate metabolic process_GO_15_1	YBR289W	SNF5
carbohydrate metabolic process_GO_15_1	YDR074W	TPS2
carbohydrate metabolic process_GO_15_1	YDR207C	UME6
carbohydrate metabolic process_GO_15_1	YDR255C	RMD5
carbohydrate metabolic process_GO_15_1	YDR477W	SNF1
carbohydrate metabolic process_GO_15_1	YEL012W	UBC8
carbohydrate metabolic process_GO_15_1	YER129W	SAK1
carbohydrate metabolic process_GO_15_1	YGL115W	SNF4
carbohydrate metabolic process_GO_15_1	YGL227W	VID30
carbohydrate metabolic process_GO_15_1	YHL025W	SNF6
carbohydrate metabolic process_GO_15_1	YHR142W	CHS7
carbohydrate metabolic process_GO_15_1	YJL099W	CHS6
carbohydrate metabolic process_GO_15_1	YJL176C	SWI3
carbohydrate metabolic process_GO_15_1	YLR044C	PDC1
carbohydrate metabolic process_GO_15_1	YML028W	TSA1
carbohydrate metabolic process_GO_15_1	YML051W	GAL80
carbohydrate metabolic process_GO_15_1	YMR205C	PFK2
carbohydrate metabolic process_GO_15_1	YMR280C	CAT8
carbohydrate metabolic process_GO_15_1	YOL045W	PSK2
carbohydrate metabolic process_GO_15_1	YOR047C	STD1
carbohydrate metabolic process_GO_15_1	YPL180W	TCO89
carbohydrate metabolic process_GO_30_1	YAL013W	DEP1
carbohydrate metabolic process_GO_30_1	YBL058W	SHP1
carbohydrate metabolic process_GO_30_1	YBL061C	SKT5
carbohydrate metabolic process_GO_30_1	YBR023C	CHS3
carbohydrate metabolic process_GO_30_1	YBR058C	UBP14
carbohydrate metabolic process_GO_30_1	YBR126C	TPS1
carbohydrate metabolic process_GO_30_1	YBR289W	SNF5
carbohydrate metabolic process_GO_30_1	YCR036W	RBK1
carbohydrate metabolic process_GO_30_1	YDR009W	GAL3
carbohydrate metabolic process_GO_30_1	YDR074W	TPS2
carbohydrate metabolic process_GO_30_1	YDR099W	BMH2
carbohydrate metabolic process_GO_30_1	YDR207C	UME6
carbohydrate metabolic process_GO_30_1	YDR255C	RMD5
carbohydrate metabolic process_GO_30_1	YDR420W	HKR1
carbohydrate metabolic process_GO_30_1	YDR477W	SNF1
carbohydrate metabolic process_GO_30_1	YEL012W	UBC8
carbohydrate metabolic process_GO_30_1	YER129W	SAK1
carbohydrate metabolic process_GO_30_1	YER177W	BMH1
carbohydrate metabolic process_GO_30_1	YFR053C	HXK1
carbohydrate metabolic process_GO_30_1	YGL115W	SNF4
carbohydrate metabolic process_GO_30_1	YGL227W	VID30
carbohydrate metabolic process_GO_30_1	YGL253W	HXK2
carbohydrate metabolic process_GO_30_1	YHL025W	SNF6
carbohydrate metabolic process_GO_30_1	YHR142W	CHS7
carbohydrate metabolic process_GO_30_1	YJL099W	CHS6
carbohydrate metabolic process_GO_30_1	YJL176C	SWI3
carbohydrate metabolic process_GO_30_1	YLR044C	PDC1
carbohydrate metabolic process_GO_30_1	YML028W	TSA1
carbohydrate metabolic process_GO_30_1	YML051W	GAL80
carbohydrate metabolic process_GO_30_1	YML100W	TSL1
carbohydrate metabolic process_GO_30_1	YMR205C	PFK2
carbohydrate metabolic process_GO_30_1	YMR280C	CAT8
carbohydrate metabolic process_GO_30_1	YNL199C	GCR2
carbohydrate metabolic process_GO_30_1	YOL032W	OPI10
carbohydrate metabolic process_GO_30_1	YOL045W	PSK2
carbohydrate metabolic process_GO_30_1	YOL116W	MSN1
carbohydrate metabolic process_GO_30_1	YOR047C	STD1
carbohydrate metabolic process_GO_30_1	YOR178C	GAC1
carbohydrate metabolic process_GO_30_1	YOR344C	TYE7
carbohydrate metabolic process_GO_30_1	YPL180W	TCO89
carbohydrate metabolic process_GO_30_1	YPL248C	GAL4
histone modification_GO_15_3	YCL010C	SGF29
histone modification_GO_15_3	YDR096W	GIS1
histone modification_GO_15_3	YDR155C	CPR1
histone modification_GO_15_3	YDR191W	HST4
histone modification_GO_15_3	YER051W	JHD1
histone modification_GO_15_3	YER164W	CHD1
histone modification_GO_15_3	YGL066W	SGF73
histone modification_GO_15_3	YHR207C	SET5
histone modification_GO_15_3	YMR223W	UBP8
histone modification_GO_15_3	YNL021W	HDA1
histone modification_GO_15_3	YNL246W	VPS75
histone modification_GO_15_3	YOL068C	HST1
histone modification_GO_15_3	YOR025W	HST3
histone modification_GO_15_3	YPL001W	HAT1
histone modification_GO_15_3	YPL047W	SGF11
histone modification_GO_15_3	YPL116W	HOS3
histone modification_GO_15_3	YPR068C	HOS1
histone modification_GO_15_2	YAL013W	DEP1
histone modification_GO_15_2	YAR003W	SWD1
histone modification_GO_15_2	YBL088C	TEL1
histone modification_GO_15_2	YBR009C	HHF1
histone modification_GO_15_2	YBR175W	SWD3
histone modification_GO_15_2	YCR082W	AHC2
histone modification_GO_15_2	YDL074C	BRE1
histone modification_GO_15_2	YDL091C	UBX3
histone modification_GO_15_2	YDR440W	DOT1
histone modification_GO_15_2	YDR469W	SDC1
histone modification_GO_15_2	YER174C	GRX4
histone modification_GO_15_2	YGL058W	RAD6
histone modification_GO_15_2	YGL131C	SNT2
histone modification_GO_15_2	YGL244W	RTF1
histone modification_GO_15_2	YIL084C	SDS3
histone modification_GO_15_2	YLR015W	BRE2
histone modification_GO_15_2	YMR127C	SAS2
histone modification_GO_15_2	YNL030W	HHF2
histone modification_GO_15_2	YNL330C	RPD3
histone modification_GO_15_2	YOL004W	SIN3
histone modification_GO_15_2	YOR023C	AHC1
histone modification_GO_15_2	YPL055C	LGE1
histone modification_GO_15_2	YPL138C	SPP1
histone modification_GO_15_1	YBL052C	SAS3
histone modification_GO_15_1	YBR103W	SIF2
histone modification_GO_15_1	YCR033W	SNT1
histone modification_GO_15_1	YDR176W	NGG1
histone modification_GO_15_1	YDR266C	HEL2
histone modification_GO_15_1	YDR363W-A	SEM1
histone modification_GO_15_1	YDR392W	SPT3
histone modification_GO_15_1	YDR448W	ADA2
histone modification_GO_15_1	YEL056W	HAT2
histone modification_GO_15_1	YGL194C	HOS2
histone modification_GO_15_1	YGR252W	GCN5
histone modification_GO_15_1	YIL112W	HOS4
histone modification_GO_15_1	YJL115W	ASF1
histone modification_GO_15_1	YJL168C	SET2
histone modification_GO_15_1	YJR082C	EAF6
histone modification_GO_15_1	YJR119C	JHD2
histone modification_GO_15_1	YJR140C	HIR3
histone modification_GO_15_1	YKR029C	SET3
histone modification_GO_15_1	YLL002W	RTT109
histone modification_GO_15_1	YLR055C	SPT8
histone modification_GO_15_1	YLR418C	CDC73
histone modification_GO_15_1	YMR075W	RCO1
histone modification_GO_15_1	YNL136W	EAF7
histone modification_GO_15_1	YOR064C	YNG1
histone modification_GO_15_1	YOR123C	LEO1
histone modification_GO_15_1	YPL254W	HFI1
histone modification_GO_15_1	YPR023C	EAF3
histone modification_GO_15_1	YPR031W	NTO1
histone modification_GO_30_1	YAL013W	DEP1
histone modification_GO_30_1	YAR003W	SWD1
histone modification_GO_30_1	YBL052C	SAS3
histone modification_GO_30_1	YBL088C	TEL1
histone modification_GO_30_1	YBR009C	HHF1
histone modification_GO_30_1	YBR103W	SIF2
histone modification_GO_30_1	YBR175W	SWD3
histone modification_GO_30_1	YCR033W	SNT1
histone modification_GO_30_1	YCR082W	AHC2
histone modification_GO_30_1	YDL074C	BRE1
histone modification_GO_30_1	YDL091C	UBX3
histone modification_GO_30_1	YDR176W	NGG1
histone modification_GO_30_1	YDR266C	HEL2
histone modification_GO_30_1	YDR363W-A	SEM1
histone modification_GO_30_1	YDR392W	SPT3
histone modification_GO_30_1	YDR440W	DOT1
histone modification_GO_30_1	YDR448W	ADA2
histone modification_GO_30_1	YDR469W	SDC1
histone modification_GO_30_1	YEL056W	HAT2
histone modification_GO_30_1	YER174C	GRX4
histone modification_GO_30_1	YGL058W	RAD6
histone modification_GO_30_1	YGL131C	SNT2
histone modification_GO_30_1	YGL194C	HOS2
histone modification_GO_30_1	YGL244W	RTF1
histone modification_GO_30_1	YGR252W	GCN5
histone modification_GO_30_1	YIL084C	SDS3
histone modification_GO_30_1	YIL112W	HOS4
histone modification_GO_30_1	YJL115W	ASF1
histone modification_GO_30_1	YJL168C	SET2
histone modification_GO_30_1	YJR082C	EAF6
histone modification_GO_30_1	YJR119C	JHD2
histone modification_GO_30_1	YJR140C	HIR3
histone modification_GO_30_1	YKR029C	SET3
histone modification_GO_30_1	YLL002W	RTT109
histone modification_GO_30_1	YLR015W	BRE2
histone modification_GO_30_1	YLR055C	SPT8
histone modification_GO_30_1	YLR418C	CDC73
histone modification_GO_30_1	YMR075W	RCO1
histone modification_GO_30_1	YMR127C	SAS2
histone modification_GO_30_1	YNL030W	HHF2
histone modification_GO_30_1	YNL136W	EAF7
histone modification_GO_30_1	YNL330C	RPD3
histone modification_GO_30_1	YOL004W	SIN3
histone modification_GO_30_1	YOR023C	AHC1
histone modification_GO_30_1	YOR064C	YNG1
histone modification_GO_30_1	YOR123C	LEO1
histone modification_GO_30_1	YPL055C	LGE1
histone modification_GO_30_1	YPL138C	SPP1
histone modification_GO_30_1	YPL254W	HFI1
histone modification_GO_30_1	YPR023C	EAF3
histone modification_GO_30_1	YPR031W	NTO1
regulation of DNA metabolic process_GO_15_2	YAL013W	DEP1
regulation of DNA metabolic process_GO_15_2	YBR274W	CHK1
regulation of DNA metabolic process_GO_15_2	YDL059C	RAD59
regulation of DNA metabolic process_GO_15_2	YDL074C	BRE1
regulation of DNA metabolic process_GO_15_2	YDR075W	PPH3
regulation of DNA metabolic process_GO_15_2	YGL244W	RTF1
regulation of DNA metabolic process_GO_15_2	YGR109C	CLB6
regulation of DNA metabolic process_GO_15_2	YIL131C	FKH1
regulation of DNA metabolic process_GO_15_2	YLR113W	HOG1
regulation of DNA metabolic process_GO_15_2	YLR182W	SWI6
regulation of DNA metabolic process_GO_15_2	YLR418C	CDC73
regulation of DNA metabolic process_GO_15_2	YNL068C	FKH2
regulation of DNA metabolic process_GO_15_2	YNL201C	PSY2
regulation of DNA metabolic process_GO_15_2	YNL330C	RPD3
regulation of DNA metabolic process_GO_15_2	YOL004W	SIN3
regulation of DNA metabolic process_GO_15_2	YOL090W	MSH2
regulation of DNA metabolic process_GO_15_2	YOL115W	PAP2
regulation of DNA metabolic process_GO_15_2	YOR123C	LEO1
regulation of DNA metabolic process_GO_15_2	YPL181W	CTI6
regulation of DNA metabolic process_GO_15_2	YPR120C	CLB5
regulation of DNA metabolic process_GO_15_1	YAL021C	CCR4
regulation of DNA metabolic process_GO_15_1	YAL027W	SAW1
regulation of DNA metabolic process_GO_15_1	YBR098W	MMS4
regulation of DNA metabolic process_GO_15_1	YCL061C	MRC1
regulation of DNA metabolic process_GO_15_1	YCR028C-A	RIM1
regulation of DNA metabolic process_GO_15_1	YDL020C	RPN4
regulation of DNA metabolic process_GO_15_1	YDR069C	DOA4
regulation of DNA metabolic process_GO_15_1	YDR097C	MSH6
regulation of DNA metabolic process_GO_15_1	YDR310C	SUM1
regulation of DNA metabolic process_GO_15_1	YDR318W	MCM21
regulation of DNA metabolic process_GO_15_1	YER164W	CHD1
regulation of DNA metabolic process_GO_15_1	YGL163C	RAD54
regulation of DNA metabolic process_GO_15_1	YHR031C	RRM3
regulation of DNA metabolic process_GO_15_1	YHR154W	RTT107
regulation of DNA metabolic process_GO_15_1	YIR002C	MPH1
regulation of DNA metabolic process_GO_15_1	YJL092W	SRS2
regulation of DNA metabolic process_GO_15_1	YJL168C	SET2
regulation of DNA metabolic process_GO_15_1	YLL002W	RTT109
regulation of DNA metabolic process_GO_15_1	YLR135W	SLX4
regulation of DNA metabolic process_GO_15_1	YMR048W	CSM3
regulation of DNA metabolic process_GO_15_1	YMR075W	RCO1
regulation of DNA metabolic process_GO_15_1	YMR190C	SGS1
regulation of DNA metabolic process_GO_15_1	YNL218W	MGS1
regulation of DNA metabolic process_GO_15_1	YNL273W	TOF1
regulation of DNA metabolic process_GO_15_1	YOL006C	TOP1
regulation of DNA metabolic process_GO_15_1	YOL068C	HST1
regulation of DNA metabolic process_GO_15_1	YOR080W	DIA2
regulation of DNA metabolic process_GO_15_1	YOR144C	ELG1
regulation of DNA metabolic process_GO_15_1	YOR191W	ULS1
regulation of DNA metabolic process_GO_15_1	YPL127C	HHO1
regulation of DNA metabolic process_GO_15_1	YPL157W	TGS1
regulation of DNA metabolic process_GO_15_1	YPR023C	EAF3
regulation of DNA metabolic process_GO_30_1	YAL021C	CCR4
regulation of DNA metabolic process_GO_30_1	YAL027W	SAW1
regulation of DNA metabolic process_GO_30_1	YBR098W	MMS4
regulation of DNA metabolic process_GO_30_1	YCL061C	MRC1
regulation of DNA metabolic process_GO_30_1	YCR028C-A	RIM1
regulation of DNA metabolic process_GO_30_1	YDL020C	RPN4
regulation of DNA metabolic process_GO_30_1	YDR069C	DOA4
regulation of DNA metabolic process_GO_30_1	YDR097C	MSH6
regulation of DNA metabolic process_GO_30_1	YDR310C	SUM1
regulation of DNA metabolic process_GO_30_1	YDR318W	MCM21
